Date,Year,AvgTemp,Radiation
20020620,2002,196.38,392.70
20020621,2002,-77.09,461.03
20020622,2002,-381.23,795.56
20020623,2002,1252.05,880.09
20020624,2002,1337.09,718.20
20020625,2002,-259.76,775.25
20020626,2002,168.95,931.61
20020627,2002,-149.26,484.55
20020628,2002,-268.20,279.72
20020629,2002,1299.73,370.14
20020630,2002,-386.25,428.62
20020701,2002,1460.97,316.15
20020702,2002,-307.10,303.71
20020703,2002,1226.94,982.69
20020704,2002,633.01,992.33
20020705,2002,235.83,642.93
20020706,2002,184.68,809.79
20020707,2002,1014.73,721.14
20020708,2002,129.15,682.11
20020709,2002,814.64,146.51
20020710,2002,534.65,136.72
20020711,2002,469.93,885.84
20020712,2002,1302.32,14.27
20020713,2002,609.29,679.76
20020714,2002,1153.72,804.79
20020715,2002,951.15,717.91
20020716,2002,-422.89,144.41
20020717,2002,1046.22,640.50
20020718,2002,-66.26,123.49
20020719,2002,1306.30,462.25
20020720,2002,-414.15,654.83
20020721,2002,166.14,371.87
20020722,2002,-300.53,517.25
20020723,2002,451.18,946.95
20020724,2002,1140.04,310.39
20020725,2002,96.37,175.01
20020726,2002,-198.13,907.57
20020727,2002,160.53,483.25
20020728,2002,1127.76,496.36
20020729,2002,-219.23,953.56
20020730,2002,-45.28,267.81
20020731,2002,-362.30,796.48
20020801,2002,911.42,560.16
20020802,2002,290.47,690.02
20020803,2002,121.68,470.64
20020804,2002,937.25,383.86
20020805,2002,171.96,144.06
20020806,2002,955.54,987.50
20020807,2002,1130.40,727.20
20020808,2002,-64.67,455.07
20020809,2002,1447.64,492.92
20020810,2002,-175.28,0.25
20020811,2002,81.68,29.61
20020812,2002,-140.41,807.58
20020813,2002,191.01,46.17
20020814,2002,460.12,771.71
20020815,2002,544.35,713.36
20020816,2002,1207.21,679.32
20020817,2002,1278.90,544.51
20020818,2002,-59.79,347.33
20020819,2002,745.79,972.60
20020820,2002,-277.01,910.74
20020821,2002,417.94,474.31
20020822,2002,144.67,175.42
20020823,2002,133.00,234.58
20020824,2002,465.17,14.02
20020825,2002,959.66,872.28
20020826,2002,-361.63,363.41
20020827,2002,1258.35,485.82
20020828,2002,969.63,526.45
20020829,2002,-147.00,793.13
20020830,2002,1378.32,615.13
20020831,2002,512.62,69.28
20020901,2002,1499.62,377.10
20020902,2002,-105.48,456.27
20020903,2002,569.82,718.24
20020904,2002,80.50,784.04
20020905,2002,108.35,5.16
20020906,2002,682.13,598.66
20020907,2002,1343.44,29.75
20020908,2002,1110.53,835.46
20020909,2002,947.88,240.04
20020910,2002,618.35,333.13
20020911,2002,1344.60,232.94
20020912,2002,484.72,867.77
20020913,2002,1247.66,300.68
20020914,2002,1167.96,742.12
20020915,2002,-72.33,612.97
20020916,2002,1042.45,862.72
20020917,2002,-475.66,197.76
20020918,2002,145.66,517.22
20020919,2002,-40.87,833.67
20020920,2002,513.73,610.60
20020921,2002,973.71,12.25
20020922,2002,-304.65,253.56
20020923,2002,529.84,684.35
20020924,2002,1376.82,611.59
20020925,2002,-42.71,896.48
20020926,2002,854.28,925.52
20020927,2002,685.76,800.32
20020928,2002,-479.87,183.64
20020929,2002,451.65,372.00
20020930,2002,917.54,964.69
20021001,2002,-412.05,483.83
20021002,2002,1259.04,334.00
20021003,2002,540.16,962.00
20021004,2002,-438.68,699.52
20021005,2002,-51.17,696.44
20021006,2002,1407.35,412.36
20021007,2002,664.64,93.51
20021008,2002,-285.05,983.50
20021009,2002,75.09,84.80
20021010,2002,413.41,665.97
20021011,2002,-458.10,51.11
20021012,2002,323.23,14.32
20021013,2002,478.92,9.94
20021014,2002,-12.64,942.43
20021015,2002,677.28,462.16
20021016,2002,1006.48,602.03
20021017,2002,-28.33,141.32
20021018,2002,741.00,487.73
20021019,2002,779.24,518.80
20021020,2002,1397.08,152.64
20021021,2002,1056.55,458.03
20021022,2002,1196.69,886.52
20021023,2002,480.84,575.20
20021024,2002,-129.30,185.95
20021025,2002,1491.63,955.32
20021026,2002,-241.29,892.85
20021027,2002,442.91,927.01
20021028,2002,-363.81,780.92
20021029,2002,1387.70,561.36
20021030,2002,1429.85,775.77
20021031,2002,938.78,619.41
20021101,2002,199.99,5.69
20021102,2002,8.76,116.28
20021103,2002,30.61,109.55
20021104,2002,-245.41,553.86
20021105,2002,551.62,695.74
20021106,2002,-216.37,939.35
20021107,2002,133.46,901.23
20021108,2002,753.41,597.83
20021109,2002,955.09,571.21
20021110,2002,-451.45,68.31
20021111,2002,360.23,771.21
20021112,2002,804.25,265.96
20021113,2002,1206.49,917.92
20021114,2002,450.65,221.21
20021115,2002,1438.41,696.32
20021116,2002,31.27,112.29
20021117,2002,-472.98,493.88
20021118,2002,467.51,148.98
20021119,2002,12.23,842.69
20021120,2002,1147.44,614.01
20021121,2002,-34.45,977.24
20021122,2002,121.26,141.02
20021123,2002,1082.45,856.10
20021124,2002,930.29,734.31
20021125,2002,616.10,387.21
20021126,2002,909.90,17.90
20021127,2002,337.27,735.97
20021128,2002,-489.38,98.15
20021129,2002,-477.29,808.94
20021130,2002,522.44,798.49
20021201,2002,-333.42,215.73
20021202,2002,-397.85,965.91
20021203,2002,1431.03,792.90
20021204,2002,1218.01,604.59
20021205,2002,-195.95,734.95
20021206,2002,-498.67,468.31
20021207,2002,1383.34,92.85
20021208,2002,56.65,636.93
20021209,2002,-128.20,416.23
20021210,2002,883.02,978.86
20021211,2002,-282.19,63.35
20021212,2002,29.30,160.51
20021213,2002,1450.19,900.35
20021214,2002,778.93,486.99
20021215,2002,541.36,193.14
20021216,2002,295.84,312.67
20021217,2002,1049.00,76.30
20021218,2002,-218.09,633.91
20021219,2002,1434.68,920.08
20021220,2002,1222.25,570.20
20021221,2002,735.31,641.98
20021222,2002,-414.19,292.80
20021223,2002,901.71,708.42
20021224,2002,1326.57,915.17
20021225,2002,549.15,46.37
20021226,2002,208.45,217.28
20021227,2002,-259.45,936.63
20021228,2002,1009.80,804.97
20021229,2002,1270.04,70.26
20021230,2002,-299.50,232.93
20021231,2002,1017.97,365.19
20030101,2003,-465.88,319.29
20030102,2003,1434.11,51.27
20030103,2003,730.12,170.72
20030104,2003,604.88,282.37
20030105,2003,91.90,153.13
20030106,2003,1358.58,827.45
20030107,2003,31.81,520.41
20030108,2003,1156.29,221.45
20030109,2003,1470.22,847.72
20030110,2003,1066.79,760.67
20030111,2003,537.98,386.28
20030112,2003,-367.85,841.21
20030113,2003,444.83,637.45
20030114,2003,376.51,623.46
20030115,2003,-94.41,103.92
20030116,2003,347.18,408.20
20030117,2003,215.52,71.41
20030118,2003,-172.63,400.91
20030119,2003,382.75,59.45
20030120,2003,25.60,192.88
20030121,2003,544.12,456.38
20030122,2003,-429.68,618.08
20030123,2003,1312.46,180.97
20030124,2003,1132.73,82.39
20030125,2003,605.16,873.72
20030126,2003,1203.62,83.45
20030127,2003,1424.79,568.72
20030128,2003,-278.96,791.25
20030129,2003,761.66,167.54
20030130,2003,1495.99,646.32
20030131,2003,1475.78,730.62
20030201,2003,706.65,707.19
20030202,2003,-243.96,51.71
20030203,2003,666.39,641.59
20030204,2003,-495.87,157.12
20030205,2003,-102.18,301.97
20030206,2003,1412.25,928.81
20030207,2003,160.88,52.23
20030208,2003,776.78,861.73
20030209,2003,61.72,551.23
20030210,2003,1395.64,31.32
20030211,2003,957.12,754.00
20030212,2003,159.30,857.50
20030213,2003,1083.52,457.55
20030214,2003,-283.67,791.84
20030215,2003,284.64,910.47
20030216,2003,-57.56,568.23
20030217,2003,867.45,916.69
20030218,2003,-295.11,416.97
20030219,2003,294.05,811.87
20030220,2003,53.30,780.67
20030221,2003,512.69,718.93
20030222,2003,199.80,411.45
20030223,2003,912.82,468.23
20030224,2003,-450.85,209.39
20030225,2003,767.97,278.09
20030226,2003,-38.86,682.26
20030227,2003,37.42,325.44
20030228,2003,1100.51,724.30
20030301,2003,1411.14,624.41
20030302,2003,133.10,356.46
20030303,2003,1153.61,167.62
20030304,2003,-292.02,319.75
20030305,2003,767.96,365.23
20030306,2003,1002.06,645.78
20030307,2003,-188.04,61.82
20030308,2003,352.00,866.12
20030309,2003,1285.41,625.30
20030310,2003,-292.84,53.18
20030311,2003,-463.81,251.46
20030312,2003,681.17,150.61
20030313,2003,371.06,581.84
20030314,2003,1097.38,569.02
20030315,2003,1346.91,364.21
20030316,2003,98.31,759.78
20030317,2003,276.81,61.77
20030318,2003,472.54,827.37
20030319,2003,676.30,888.53
20030320,2003,1467.71,185.88
20030321,2003,894.66,940.44
20030322,2003,279.10,732.37
20030323,2003,27.54,893.45
20030324,2003,1389.25,791.48
20030325,2003,-228.90,67.91
20030326,2003,940.53,246.89
20030327,2003,1350.79,850.89
20030328,2003,829.33,48.09
20030329,2003,346.11,709.21
20030330,2003,-102.02,681.35
20030331,2003,234.95,444.01
20030401,2003,913.74,574.83
20030402,2003,799.07,260.53
20030403,2003,1355.95,590.66
20030404,2003,1233.72,688.08
20030405,2003,1132.30,385.62
20030406,2003,1322.90,148.03
20030407,2003,52.67,944.95
20030408,2003,239.05,989.50
20030409,2003,259.79,69.92
20030410,2003,620.90,55.65
20030411,2003,836.44,362.68
20030412,2003,73.43,939.47
20030413,2003,-461.08,379.97
20030414,2003,298.44,228.81
20030415,2003,117.06,976.22
20030416,2003,1384.37,233.56
20030417,2003,1276.53,684.68
20030418,2003,1220.62,111.71
20030419,2003,806.00,632.14
20030420,2003,188.58,144.95
20030421,2003,597.70,278.71
20030422,2003,1130.45,436.50
20030423,2003,-302.78,765.02
20030424,2003,1102.15,555.16
20030425,2003,-417.64,180.08
20030426,2003,1132.84,754.90
20030427,2003,1115.13,637.72
20030428,2003,-397.99,19.23
20030429,2003,754.32,65.60
20030430,2003,504.91,92.12
20030501,2003,-160.36,249.51
20030502,2003,-203.24,276.72
20030503,2003,1046.52,677.49
20030504,2003,635.39,650.33
20030505,2003,1466.00,872.00
20030506,2003,1464.50,815.31
20030507,2003,1485.33,788.55
20030508,2003,-262.77,588.91
20030509,2003,1376.51,106.63
20030510,2003,-10.86,687.75
20030511,2003,416.42,302.32
20030512,2003,1014.81,783.39
20030513,2003,-92.76,366.69
20030514,2003,632.62,134.41
20030515,2003,-128.37,605.31
20030516,2003,-290.53,882.81
20030517,2003,-266.88,175.86
20030518,2003,215.28,294.43
20030519,2003,-490.69,264.43
20030520,2003,349.71,782.28
20030521,2003,828.39,152.18
20030522,2003,303.38,440.39
20030523,2003,-328.41,376.60
20030524,2003,-374.62,769.33
20030525,2003,56.23,439.41
20030526,2003,-161.37,248.91
20030527,2003,1430.19,80.62
20030528,2003,-197.54,485.82
20030529,2003,1110.92,249.02
20030530,2003,672.22,685.51
20030531,2003,638.57,240.08
20030601,2003,524.16,536.99
20030602,2003,1443.53,636.57
20030603,2003,227.69,900.68
20030604,2003,1075.83,905.38
20030605,2003,610.59,668.50
20030606,2003,291.27,213.43
20030607,2003,1410.93,60.22
20030608,2003,696.63,752.22
20030609,2003,-262.17,359.98
20030610,2003,335.08,120.68
20030611,2003,1063.16,835.23
20030612,2003,887.49,537.07
20030613,2003,1332.68,949.01
20030614,2003,18.75,578.87
20030615,2003,1016.39,951.28
20030616,2003,419.75,548.53
20030617,2003,647.22,171.99
20030618,2003,1410.09,963.97
20030619,2003,1458.57,89.80
20030620,2003,1223.18,182.65
20030621,2003,218.19,995.90
20030622,2003,1275.40,778.60
20030623,2003,777.22,840.83
20030624,2003,359.99,471.49
20030625,2003,-428.51,378.68
20030626,2003,1040.26,271.52
20030627,2003,504.21,53.83
20030628,2003,1072.38,47.32
20030629,2003,996.05,327.99
20030630,2003,1087.13,223.88
20030701,2003,101.30,666.79
20030702,2003,1101.60,169.62
20030703,2003,597.69,909.05
20030704,2003,446.65,967.73
20030705,2003,850.25,474.89
20030706,2003,-457.28,51.12
20030707,2003,-295.37,170.63
20030708,2003,84.35,267.18
20030709,2003,1465.98,875.98
20030710,2003,-220.51,888.27
20030711,2003,161.19,966.30
20030712,2003,-397.89,262.65
20030713,2003,162.54,175.82
20030714,2003,140.65,524.83
20030715,2003,1393.61,344.36
20030716,2003,1190.31,398.13
20030717,2003,265.53,452.39
20030718,2003,-450.46,60.90
20030719,2003,1162.06,324.60
20030720,2003,821.07,743.21
20030721,2003,-195.27,478.66
20030722,2003,1492.14,765.49
20030723,2003,-299.53,672.34
20030724,2003,1234.23,941.16
20030725,2003,88.53,690.35
20030726,2003,370.71,559.55
20030727,2003,1090.91,157.17
20030728,2003,855.02,921.11
20030729,2003,1375.73,996.72
20030730,2003,742.28,842.48
20030731,2003,-304.38,93.48
20030801,2003,1268.72,111.42
20030802,2003,1038.31,364.92
20030803,2003,923.74,696.02
20030804,2003,-392.53,826.90
20030805,2003,292.45,180.82
20030806,2003,-165.13,625.24
20030807,2003,1143.81,159.57
20030808,2003,901.06,112.10
20030809,2003,1266.16,470.97
20030810,2003,1433.15,861.04
20030811,2003,1049.50,627.71
20030812,2003,1488.47,681.54
20030813,2003,729.54,393.17
20030814,2003,-425.74,266.88
20030815,2003,-471.50,932.10
20030816,2003,184.21,411.41
20030817,2003,1146.94,513.40
20030818,2003,1232.27,72.22
20030819,2003,1421.63,69.15
20030820,2003,-369.76,758.06
20030821,2003,-410.86,932.01
20030822,2003,1326.57,636.70
20030823,2003,110.09,900.05
20030824,2003,615.97,773.95
20030825,2003,1464.89,128.87
20030826,2003,300.90,66.66
20030827,2003,831.74,942.09
20030828,2003,301.76,161.60
20030829,2003,1036.39,629.16
20030830,2003,555.43,235.77
20030831,2003,-24.95,515.55
20030901,2003,42.61,487.52
20030902,2003,16.12,718.73
20030903,2003,564.64,820.54
20030904,2003,906.38,998.85
20030905,2003,1398.56,208.53
20030906,2003,888.17,436.66
20030907,2003,1062.39,376.01
20030908,2003,-162.15,33.79
20030909,2003,248.13,236.83
20030910,2003,327.56,546.45
20030911,2003,872.76,876.94
20030912,2003,91.78,313.80
20030913,2003,106.58,701.42
20030914,2003,211.78,940.10
20030915,2003,1120.60,179.37
20030916,2003,655.18,108.57
20030917,2003,-349.45,986.54
20030918,2003,-343.51,50.03
20030919,2003,242.57,281.01
20030920,2003,1033.18,869.34
20030921,2003,877.37,275.42
20030922,2003,915.96,175.53
20030923,2003,1034.42,781.83
20030924,2003,74.31,725.70
20030925,2003,596.51,107.77
20030926,2003,586.71,501.79
20030927,2003,979.27,893.48
20030928,2003,1413.74,424.07
20030929,2003,55.98,222.18
20030930,2003,1086.56,694.39
20031001,2003,819.94,227.94
20031002,2003,660.48,907.95
20031003,2003,1049.76,418.82
20031004,2003,1388.06,487.79
20031005,2003,-426.62,694.51
20031006,2003,-205.20,359.52
20031007,2003,1012.57,942.04
20031008,2003,-332.42,272.91
20031009,2003,532.25,965.74
20031010,2003,-60.28,388.20
20031011,2003,48.59,780.30
20031012,2003,903.68,809.99
20031013,2003,-439.61,621.03
20031014,2003,1246.64,811.87
20031015,2003,388.96,590.74
20031016,2003,504.79,602.35
20031017,2003,580.10,140.68
20031018,2003,791.09,890.46
20031019,2003,189.71,154.00
20031020,2003,-297.79,505.37
20031021,2003,136.76,318.34
20031022,2003,-163.72,288.52
20031023,2003,612.27,169.63
20031024,2003,136.06,547.79
20031025,2003,1416.13,844.54
20031026,2003,1431.47,496.92
20031027,2003,740.25,359.90
20031028,2003,734.99,927.11
20031029,2003,1470.76,133.85
20031030,2003,1274.57,480.32
20031031,2003,1030.14,761.41
20031101,2003,127.18,897.92
20031102,2003,231.08,927.78
20031103,2003,-97.47,112.00
20031104,2003,474.30,540.54
20031105,2003,1480.74,211.53
20031106,2003,1324.30,177.17
20031107,2003,-263.30,865.60
20031108,2003,-449.62,369.07
20031109,2003,1297.28,106.06
20031110,2003,574.34,218.25
20031111,2003,-99.62,380.91
20031112,2003,847.31,649.65
20031113,2003,788.45,624.23
20031114,2003,-255.83,924.50
20031115,2003,19.20,315.29
20031116,2003,-379.84,397.11
20031117,2003,-80.28,283.08
20031118,2003,-235.39,116.60
20031119,2003,-113.53,960.97
20031120,2003,870.93,96.05
20031121,2003,-401.00,472.77
20031122,2003,-296.29,570.01
20031123,2003,-231.65,700.21
20031124,2003,133.08,272.07
20031125,2003,97.50,516.07
20031126,2003,10.13,387.65
20031127,2003,1001.07,96.96
20031128,2003,1496.05,120.51
20031129,2003,567.96,403.68
20031130,2003,1388.41,3.52
20031201,2003,293.22,24.97
20031202,2003,-286.64,53.26
20031203,2003,317.55,765.40
20031204,2003,92.26,889.40
20031205,2003,486.81,904.27
20031206,2003,814.09,8.12
20031207,2003,422.10,654.19
20031208,2003,1370.32,286.43
20031209,2003,1269.53,69.88
20031210,2003,903.96,103.76
20031211,2003,479.37,66.73
20031212,2003,-236.63,550.27
20031213,2003,294.03,306.88
20031214,2003,908.80,166.28
20031215,2003,69.77,145.48
20031216,2003,-292.02,839.41
20031217,2003,1315.80,22.55
20031218,2003,918.10,495.26
20031219,2003,730.55,72.74
20031220,2003,1085.00,145.95
20031221,2003,1171.29,465.29
20031222,2003,466.92,206.90
20031223,2003,1262.38,636.69
20031224,2003,1332.84,378.98
20031225,2003,43.10,784.48
20031226,2003,715.09,657.89
20031227,2003,553.17,977.91
20031228,2003,575.89,357.04
20031229,2003,1375.33,446.15
20031230,2003,110.38,668.20
20031231,2003,1466.87,422.08
20040101,2004,1304.26,239.06
20040102,2004,417.45,6.68
20040103,2004,1134.91,275.61
20040104,2004,1038.09,864.20
20040105,2004,855.79,589.54
20040106,2004,139.67,4.65
20040107,2004,-107.10,787.93
20040108,2004,843.06,15.61
20040109,2004,1185.95,953.17
20040110,2004,-467.49,513.81
20040111,2004,785.61,908.09
20040112,2004,385.75,885.93
20040113,2004,1296.18,885.27
20040114,2004,142.95,375.80
20040115,2004,448.37,185.88
20040116,2004,529.53,351.19
20040117,2004,-219.12,134.28
20040118,2004,925.78,834.39
20040119,2004,1160.95,568.59
20040120,2004,-384.18,248.58
20040121,2004,82.78,819.98
20040122,2004,-423.91,460.89
20040123,2004,1413.09,10.88
20040124,2004,834.34,153.30
20040125,2004,1428.40,421.76
20040126,2004,562.99,77.61
20040127,2004,1104.14,643.35
20040128,2004,248.83,197.33
20040129,2004,207.64,594.11
20040130,2004,256.54,9.42
20040131,2004,815.72,144.80
20040201,2004,218.91,325.93
20040202,2004,1300.73,87.68
20040203,2004,1466.55,983.53
20040204,2004,-439.15,232.02
20040205,2004,-112.75,898.69
20040206,2004,-275.50,686.37
20040207,2004,-415.27,958.57
20040208,2004,-44.52,910.50
20040209,2004,393.59,878.66
20040210,2004,1173.98,577.77
20040211,2004,-56.35,964.64
20040212,2004,487.89,180.82
20040213,2004,1359.24,454.19
20040214,2004,834.43,781.13
20040215,2004,1096.16,483.51
20040216,2004,601.99,994.42
20040217,2004,1460.93,733.15
20040218,2004,677.32,206.36
20040219,2004,-408.98,811.40
20040220,2004,-104.03,887.46
20040221,2004,309.55,539.42
20040222,2004,702.55,990.54
20040223,2004,1043.86,535.90
20040224,2004,326.17,773.13
20040225,2004,920.12,324.03
20040226,2004,1079.74,238.83
20040227,2004,134.52,783.76
20040228,2004,1458.54,192.97
20040229,2004,799.31,283.93
20040301,2004,1262.00,368.22
20040302,2004,611.88,624.51
20040303,2004,983.21,342.24
20040304,2004,1041.09,320.93
20040305,2004,1316.50,443.06
20040306,2004,-199.30,449.78
20040307,2004,616.57,20.97
20040308,2004,356.76,316.48
20040309,2004,1346.32,469.66
20040310,2004,-289.81,235.49
20040311,2004,1465.15,477.00
20040312,2004,1250.90,569.29
20040313,2004,-352.35,839.52
20040314,2004,481.93,774.75
20040315,2004,935.12,256.63
20040316,2004,976.30,128.72
20040317,2004,1312.99,1.30
20040318,2004,1099.73,398.62
20040319,2004,121.86,855.37
20040320,2004,496.87,161.39
20040321,2004,903.57,286.72
20040322,2004,-223.13,543.20
20040323,2004,-112.02,593.82
20040324,2004,462.08,547.23
20040325,2004,96.49,2.54
20040326,2004,1225.12,770.72
20040327,2004,672.55,900.30
20040328,2004,197.33,252.78
20040329,2004,1197.67,133.22
20040330,2004,1109.76,768.47
20040331,2004,1496.71,730.03
20040401,2004,1194.62,793.05
20040402,2004,328.91,918.94
20040403,2004,-245.00,44.24
20040404,2004,1181.28,537.03
20040405,2004,-380.48,789.07
20040406,2004,200.54,501.23
20040407,2004,1339.48,552.14
20040408,2004,1421.53,566.62
20040409,2004,781.13,10.39
20040410,2004,877.30,904.29
20040411,2004,-415.09,210.79
20040412,2004,528.96,25.46
20040413,2004,593.74,633.44
20040414,2004,180.20,560.17
20040415,2004,-362.81,127.76
20040416,2004,-42.18,998.29
20040417,2004,215.97,391.49
20040418,2004,370.28,265.99
20040419,2004,681.85,101.20
20040420,2004,944.78,534.54
20040421,2004,135.26,164.28
20040422,2004,157.91,145.68
20040423,2004,-460.62,727.51
20040424,2004,-418.25,66.86
20040425,2004,15.64,713.15
20040426,2004,980.49,69.65
20040427,2004,756.63,394.31
20040428,2004,1039.58,124.94
20040429,2004,1037.84,984.66
20040430,2004,1213.13,236.25
20040501,2004,940.64,364.46
20040502,2004,1458.02,211.33
20040503,2004,1297.65,543.88
20040504,2004,673.43,922.27
20040505,2004,676.32,482.66
20040506,2004,-431.47,742.13
20040507,2004,1497.05,354.89
20040508,2004,-236.85,282.39
20040509,2004,980.69,98.60
20040510,2004,1142.03,969.90
